"# export_metadata: {""exported_at"": ""2026-08-27T12:27:57Z"", ""skill"": ""iran-chem-database@2.21.1 (clawhub: @orionshaowswmw/iran-chem-database)"", ""workspace_router_models"": ""9 providers / 767 models (tools/router.py fleet)"", ""rows"": 1399, ""confirmed_organic"": 1399, ""organic_gate"": ""carried from PubChem/RDKit-verified seed for seed-sourced rows; structure/formula first for all live rows (organic_status=true)"", ""unique_cids"": 1352, ""inchikey_merged_alt_cids"": 10, ""rows_flagged_cas_cid_conflict"": 23, ""cas_cid_conflict_meaning"": ""row CAS resolves in PubChem to a CID set that does not include the row CID — inherited from supplier catalogue data; flagged for human review, not silently edited"", ""unique_inchikeys"": 1352, ""rows_with_cas"": 705, ""rows_with_canonical_smiles"": 1029, ""rows_with_evidence_url"": 1315, ""input_rows_by_source"": {""seed_2026-08-25"": 1041, ""seed_2026-08-24"": 1068, ""live_web_catalogue"": 114, ""live_telegram_listing"": 349, ""ai_model_fleet"": 615, ""wayback_archived_pages"": 0}, ""rejected_rows"": 225, ""model_fleet_normalization"": {""pass"": {""titles"": 2400, ""pubchem_confirmed_names"": 1825, ""confirmed_unique_cids"": 505, ""multi_model_agreement"": 403, ""models"": [""gemini"", ""mistral"", ""groq"", ""llm7"", ""router""]}, ""pass_p2"": {""titles"": 3200, ""pubchem_confirmed_names"": 110, ""confirmed_unique_cids"": 53, ""multi_model_agreement"": 23, ""models"": [""gemini"", ""mistral"", ""groq"", ""llm7"", ""router""]}, ""pass_p3"": {""titles"": 2500, ""pubchem_confirmed_names"": 130, ""confirmed_unique_cids"": 57, ""multi_model_agreement"": 17, ""models"": [""gemini"", ""mistral"", ""groq"", ""llm7"", ""router""]}}, ""model_fleet_rule"": ""model answers accepted ONLY when PubChem confirms the identity; disagreement -> left unresolved, never guessed"", ""composition_top"": {""seed_2026-08-24 + seed_2026-08-25"": 496, ""ai_model_fleet"": 197, ""seed_2026-08-25"": 136, ""ai_model_fleet + seed_2026-08-24 + seed_2026-08-25"": 116, ""seed_2026-08-24"": 92, ""ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25"": 87, ""live_telegram_listing + seed_2026-08-24 + seed_2026-08-25"": 81, ""ai_model_fleet + live_web_catalogue"": 35}, ""pipeline"": ""seed baseline + 2026-08-27 LIVE crawl (Telegram full-history mirror, public WooCommerce Store API, WP product sitemaps, Wayback CDX enumeration for geo-blocked .ir catalogues) -> skill parsers -> grade policy -> ChemicalValidator (RDKit/PubChem/CAS checksum) -> organic gate (structure first) -> model-fleet normalization (5 providers, PubChem-confirmed only) -> CID dedupe -> provenance_hash"", ""scope"": ""BEST-EFFORT dated index of CONFIRMED-ORGANIC molecules appearing in public Iranian supplier catalogues/channels reachable from this sandbox. NOT a national census; NOT complete; product page presence is not proof of stock. Coverage of the configured crawl is reported in coverage_report.json."", ""cid_dedupe"": ""enforced — zero same-CID rows"", ""provenance_hash"": ""sha256(evidence_text|evidence_url|CID) per row"", ""supersedes"": ""skill seed iran_organic_molecules_catalogue_verified_2026-08-25.csv""}"
molecule_name,common_name,name_variants,cas_number,pubchem_cid,alt_cids,cas_cid_conflict,inchi_key,molecular_formula,molecular_weight,canonical_smiles,organic_status,category,category_source,grade,supplier_name,supplier_platform,availability_status,evidence_url,evidence_text,identity_method,source_type,record_date,provenance_hash
"1-[5-(Diaminomethylideneamino)-2-[3-[4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-3,4,6-trihydroxycyclohexyl]guanidine;3,3-dimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",Penicillin-Streptomycin,,,176540074,,,YVSHCKXUFJPXCX-UHFFFAOYSA-N,C37H57N9O16S,916.0,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)NC(=N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,confirmed_organic,pharmaceutical_or_api,,,merckmillipore,telegram,listing_evidence_crawled_2026-08-23,https://t.me/merckmillipore/309,تعداد محدودی penicillin-stereptomycin موجود میباشد 09121161187,ai_resolved+pubchem,seed_2026-08-24 + seed_2026-08-25,2026-08-23,09cf4a3959e2c707153d0e9af45421f68054e9d269f9f4b41fb9228f152f0ad6
"1-[[3,4,5-tris(2-hydroxypropoxy)-6-[4,5,6-tris(2-hydroxypropoxy)-2-(2-hydroxypropoxymethyl)oxan-3-yl]oxyoxan-2-yl]methoxy]propan-2-ol",Hydroxyethyl cellulose,,9004-62-0,4327536,,,DFJVHKAPIXJTSC-UHFFFAOYSA-N,C36H70O19,806.9,CC(COCC1C(C(C(C(O1)OC2C(OC(C(C2OCC(C)O)OCC(C)O)OCC(C)O)COCC(C)O)OCC(C)O)OCC(C)O)OCC(C)O)O,confirmed_organic,cosmetic_raw_material,,,Shimi Merck + t.me/Maran_Tejarat_Eshen + telegram:IranChemicals,Iranian supplier Telegram catalogue|ai_normalized,listing_evidence_crawled_2026-08-24,https://t.me/Maran_Tejarat_Eshen/656,کاربرد #هیدروکسی_اتیل_سلولز - پلیمریزاسیون امولسیونی - رنگ و پوشش‌های پایه آب - سیمان و ملات‌های خشک - #غلیظ_کننده برای فرمولاسیون آفت‌کش‌ها - گچ دیوار - بتونه گچی - چسب کاشی - مایعات حفاری - محصولات مراقبت شخصی - شوینده‌های مایع - تولید کاغذ - چاپ پارچه . . خواص کلیدی #HE C ✓ حل شدن آسان ✓ پایداری ,ai_normalised_listing+pubchem_confirmed,ai_model_fleet + seed_2026-08-24 + seed_2026-08-25,2025-11-30,f1613451432d06efa5368fb552360a34023c032f56719dcd9d15dabcb267316a
"1-[[4-[(2,5-dimethylphenyl)diazenyl]-2,5-dimethylphenyl]diazenyl]naphthalen-2-ol","1-[[4-[(2,5-dimethylphenyl)diazenyl]-2,5-dimethylphenyl]diazenyl]naphthalen-2-ol","1-[[4-[(2,5-dimethylphenyl)diazenyl]-2,5-dimethylphenyl]diazenyl]naphthalen-2-ol",1320-06-5,2724054,,,NPGIHFRTRXVWOY-UHFFFAOYSA-N,C26H24N4O,408.5,CC1=CC(=C(C=C1)C)N=NC2=C(C=C(C(=C2)C)N=NC3=C(C=CC4=CC=CC=C43)O)C,confirmed_organic,organic_reagent,derived:supplier_platform,,Mojallali Group,Iranian WooCommerce catalogue,product_page_listed_not_current_stock_verified,https://drm-chem.com/en/product/oil-red-o-en/,Oil Red O,cas_pubchem,seed_2026-08-25,2026-08-25,f8f5dfaf655bcefe82c5211b23a4e2f84a3ced2d6871bd3124566fa9671c32bc
1-[chloro(ethoxy)phosphoryl]oxyethane,Diethyl chlorophosphate,1-[chloro(ethoxy)phosphoryl]oxyethane; Diethyl chlorophosphate,814-49-3,13139,,,LGTLXDJOAJDFLR-UHFFFAOYSA-N,C4H10ClO3P,172.55,CCOP(=O)(OCC)Cl,confirmed_organic,organic_reagent,,research,Telegram: ChemIranSanat + t.me/ChemIranSanat,Iranian supplier Telegram catalogue|ai_normalized|telegram,listed_not_current_stock_verified,https://t.me/ChemIranSanat/1923,"1-[chloro(ethoxy)phosphoryl]oxyethane || D91632 Sigma-Aldrich
Diethyl chlorophosphate, 97%
25g

 🔜 موجود و آماده تحویل
 ✅ شیمیران صنعت فقط اصلی
 ♾ موجودی و تنوع بی نظیر از برندهای معتبر
 📦 ارسال رایگان
 📱 سفارش کالا 👇 
 📞 0938-648-9001

 🆔 @ChemIranAdmin 

 🆔 @",existing skill export,ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,e0e36334fc9df46c19fb4fee5c7e5e13219d7c7d27d11ad1b91e225385e2a630
1-azabicyclo[2.2.2]octan-2-one,,,,566119,,,FJXLZNSVOSVTPH-UHFFFAOYSA-N,C7H11NO,125.17,,confirmed_organic,organic_reagent,derived:supplier_platform,,t.me/IranChemicals,ai_normalized,,https://t.me/IranChemicals/21673,"🟢 #صنایع ایران 

 🟥 صادرات بنزین از نفت جلو زد؟

 🟢 ایران در سال گذشته بیش از
 ✅ ۷.۸ میلیون تن معادل حدود ۳ میلیارد دلار بنزین علی رغم همه تحریم ها صادر کرده که نسبت به مدت مشابه سال ۹۸ 
 ✅ از لحاظ ارزشی، ۳۵۸ ٪ و 
 ✅ از",model_fleet+pubchem,ai_model_fleet,2026-08-27,f9bd1aff42f993e44f8a6db98836dc5d5349e7805d7a81555a9d3154fa8d1057
1-benzothiophene,,,,7221,,,FCEHBMOGCRZNNI-UHFFFAOYSA-N,C8H6S,134.2,,confirmed_organic,organic_reagent,derived:supplier_platform,,Shimi Merck,ai_normalized,,https://shimimerck.ir/1-benzothiophene.html,1 benzothiophene,model_fleet+pubchem,ai_model_fleet,2026-08-27,52f93287a6312d87f20d87c21778e78277ef336de0874dad41af02bd9d4e2e19
1-benzyl-5-chloro-3-phenylsulfanylindole-2-carboxylic acid,sf1,1-benzyl-5-chloro-3-phenylsulfanylindole-2-carboxylic acid; sf1,,16758220,,,RFESUVTWCSFPBG-UHFFFAOYSA-N,C22H16ClNO2S,393.9,C1=CC=C(C=C1)CN2C3=C(C=C(C=C3)Cl)C(=C2C(=O)O)SC4=CC=CC=C4,confirmed_organic,organic_reagent,derived:supplier_platform,,TamadKala,Iranian online wholesale/lab shop,product_page_listed_not_current_stock_verified,https://tamadkala.com/product/1566/کوره-رسوب-بخار-شیمیایی-1-منطقه-ای-مدل-sf1,کوره رسوب بخار شیمیایی 1 منطقه ای مدل sf1,structured_pubchem,seed_2026-08-25,2026-08-25,9a16844d4ac8422cb4237479de934a3392499e92aacecec4ba06aedea97e387b
1-bromo-3-chlorobenzene,1-Bromo-3-chlorobenzene,,,7928,,,JRGGUPZKKTVKOV-UHFFFAOYSA-N,C6H4BrCl,191.45,C1=CC(=CC(=C1)Br)Cl,confirmed_organic,organic_reagent,,,telegram:minatajhiz,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/minatajhiz/170,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2017-11-01,1c25a6aa1aa00dcddf630e40a868616f471548908ce5a434b59c2b0f7565ab9f
1-bromo-3-chloropropane,,,,8006,,,MFESCIUQSIBMSM-UHFFFAOYSA-N,C3H6BrCl,157.44,,confirmed_organic,organic_reagent,derived:supplier_platform,,Shimi Merck,ai_normalized,,https://shimimerck.ir/1-bromo-3-chloropropane-845147.html,1 bromo 3 chloropropane,model_fleet+pubchem,ai_model_fleet,2026-08-27,1eaa837b9f0a406252af778b32dfd32e3872d8c8d1bf21b19406ab2b237c4172
1-bromobutane,Butyl bromide,1-bromobutane; Butyl bromide; Bromobutane,109-65-9,8002,,,MPPPKRYCTPRNTB-UHFFFAOYSA-N,C4H9Br,137.02,CCCCBr,confirmed_organic,organic_reagent,,research,Telegram: minatajhiz + t.me/minatajhiz,Iranian supplier Telegram catalogue|telegram,listed_not_current_stock_verified,https://t.me/s/minatajhiz,1-bromobutane,existing skill export,live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,508b904245c1f6e96753869c83c5fac085824d3cff6e238527d609bf5a8927d6
1-bromohexane,1-Bromohexane,,,8101,,,MNDIARAMWBIKFW-UHFFFAOYSA-N,C6H13Br,165.07,CCCCCCBr,confirmed_organic,organic_reagent,,,telegram:minatajhiz,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/minatajhiz/182,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2017-11-07,f4dbcef6cea9b9b42ff7a3ddf334df6fd9e9d265628022d073be2ea61d8e1f78
1-bromooctane,1-Bromooctane,,,8140,,,VMKOFRJSULQZRM-UHFFFAOYSA-N,C8H17Br,193.12,CCCCCCCCBr,confirmed_organic,organic_reagent,,,telegram:minatajhiz,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/minatajhiz/184,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2017-11-08,ad7da3682cec7cd7b74cd7c11987bb4454c0f930962456d8e54ab201f329cde3
1-bromopropane,1-Bromopropane,,106-94-5,7840,,,CYNYIHKIEHGYOZ-UHFFFAOYSA-N,C3H7Br,122.99,CCCBr,confirmed_organic,organic_reagent,,,telegram:minatajhiz,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/minatajhiz/941,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2022-12-12,54e023a73d2cd56b816d6cf7b2c641368083c4bd3e56f4c22218e3150c55373c
"1-bromopyrrolidine-2,5-dione",n-Bromosuccinimide,"1-bromopyrrolidine-2,5-dione; n-Bromosuccinimide",,67184,,,PCLIMKBDDGJMGD-UHFFFAOYSA-N,C4H4BrNO2,177.98,C1CC(=O)N(C1=O)Br,confirmed_organic,organic_reagent,,,TamadKala,Iranian online wholesale/lab shop,product_page_listed_not_current_stock_verified,https://tamadkala.com/product/55234/n-%D8%A8%D8%B1%D9%88%D9%85%D9%88-%D8%B3%D9%88%DA%A9%D8%B3%DB%8C%D8%A7%D9%86%DB%8C%D9%85%DB%8C%D8%AF,n برومو سوکسیانیمید,router_title_normalization,seed_2026-08-24 + seed_2026-08-25,2026-08-23,27f962917841740ee8f4e23ea1b562ebb0e148829b66fe1676e08834c5ea0883
1-butylsulfanylbutane,Dibutyl sulfide,,,11002,,,HTIRHQRTDBPHNZ-UHFFFAOYSA-N,C8H18S,146.30,CCCCSCCCC,confirmed_organic,organic_reagent,,,telegram:minatajhiz,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/minatajhiz/146,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2017-10-23,ce4ba09c65d83dd43cb1b20864214bdbc21630a26dcf355e3d23a0fea0335196
1-chloro-2-(2-chloroethylsulfanyl)ethane,Sulfur Mustard,,505-60-2,10461,,,QKSKPIVNLNLAAV-UHFFFAOYSA-N,C4H8Cl2S,159.08,C(CCl)SCCCl,confirmed_organic,organic_reagent,,,telegram:chemgroup,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/chemgroup/913,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2016-01-13,4a8252121941fa6f646c84edfea416848cb0bf90ec7043d3973cb79a210fe4cd
1-chloro-4-(4-chlorophenyl)sulfonylbenzene,"4,4'-Dichlorodiphenyl sulfone","1-chloro-4-(4-chlorophenyl)sulfonylbenzene; 4,4'-Dichlorodiphenyl sulfone",80-07-9,6625,,,GPAPPPVRLPGFEQ-UHFFFAOYSA-N,C12H8Cl2O2S,287.2,C1=CC(=CC=C1S(=O)(=O)C2=CC=C(C=C2)Cl)Cl,confirmed_organic,organic_reagent,,research,Telegram: ChemIranSanat + t.me/ChemIranSanat,Iranian supplier Telegram catalogue|ai_normalized|telegram,listed_not_current_stock_verified,https://t.me/ChemIranSanat/1955,"1-chloro-4-(4-chlorophenyl)sulfonylbenzene || 003325 Exir
Bis(4-chlorophenyl) sulfone 
100g

 🔜 موجود و آماده تحویل
 ✅ شیمیران صنعت فقط اصلی
 ♾ موجودی و تنوع بی نظیر از برندهای معتبر
 📦 ارسال رایگان
 📱 سفارش کالا 👇 
 📞 0938-648-9001

 🆔 @ChemIranAdmin 

 🆔 @ChemIran",existing skill export,ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,5b6c5f8ef2f92a5a421f644d77d7c37160b49f1bbcbeb540419f1c6b91b94b3a
1-chlorobutane,1-Chlorobutane,1-chlorobutane; 1-Chlorobutane,109-69-3,8005,,,VFWCMGCRMGJXDK-UHFFFAOYSA-N,C4H9Cl,92.57,CCCCCl,confirmed_organic,organic_reagent,,research,TamadKala,Iranian online wholesale/lab shop,product_page_listed_not_current_stock_verified,,1 کلروبوتان extra pure نوترون 1 | ... | 1 کلروبوتان hplc نوترون | ...,router_title_normalization,seed_2026-08-24 + seed_2026-08-25,2026-08-23,9a1d981ecc4319959bd8c680858fba79265e42bf06101920ddc29a93f026f71a
1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,ciprofloxacin,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid; ciprofloxacin,,2764,,,MYSWGUAQZAJSOK-UHFFFAOYSA-N,C17H18FN3O3,331.34,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,confirmed_organic,pharmaceutical_or_api,,,Rooz Darou,Iranian pharmaceutical product catalogue,product_page_listed_not_current_stock_verified,http://rouzdarou.com/products/%D9%82%D8%B1%D8%B5-%D8%B3%DB%8C%D9%BE%D8%B1%D9%88%D9%81%D9%84%D9%88%DA%A9%D8%B3%D8%A7%D8%B3%DB%8C%D9%86-500,قرص سیپروفلوکساسین 500,PubChem name validation from supplier product title,seed_2026-08-24 + seed_2026-08-25,2026-08-23,daf33a2d4fb3f9724f5b258328bc0ad52d39e8363135b539427f3ad3fd383aca
1-ethenylimidazole,1-Vinylimidazole,,,66171,,,OSSNTDFYBPYIEC-UHFFFAOYSA-N,C5H6N2,94.11,C=CN1C=CN=C1,confirmed_organic,organic_reagent,,,telegram:minatajhiz,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/minatajhiz/850,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2022-03-02,a9cb6e5b0f3192eef1d4c947495cf227f7cd317cedd1d0ecd17f84af9415eeee
1-ethyl-4-methylbenzene,1-Ethyl-4-Methylbenzene,,622-96-8,12160,,,JRLPEMVDPFPYPJ-UHFFFAOYSA-N,C9H12,120.19,CCC1=CC=C(C=C1)C,confirmed_organic,organic_reagent,,,telegram:ChemIranSanat,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/ChemIranSanat/1400,Sigma-Aldrich Cat. Number:04943 4-Ethyltoluene موجود و آماده تحویل ✅ شیمیران صنعت فقط اصلی ❓ قیمت و سفارش 👇 Admin 🆔 @ChemIranAdmin 🆔 @ChemIran1,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2018-04-22,09195df4519c5f6e0d9c2cf6328fc665715b59f965ac9d1434189dc5050bf31c
"1-ethyl-7-methyl-4-oxo-1,8-naphthyridine-3-carboxylic acid",nalidixic acid,"1-ethyl-7-methyl-4-oxo-1,8-naphthyridine-3-carboxylic acid; nalidixic acid",,4421,,,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,C12H12N2O3,232.23,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,confirmed_organic,pharmaceutical_or_api,,,Rooz Darou,Iranian pharmaceutical product catalogue,product_page_listed_not_current_stock_verified,http://rouzdarou.com/products/%D9%82%D8%B1%D8%B5-%D9%86%D8%A7%D9%84%DB%8C%D8%AF%DB%8C%DA%A9%D8%B3%DB%8C%DA%A9-%D8%A7%D8%B3%DB%8C%D8%AF-500,قرص نالیدیکسیک اسید 500,PubChem name validation from supplier product title,seed_2026-08-24 + seed_2026-08-25,2026-08-23,2b1e75cc124ccd7e3738af90c1a258b19a99477083ee0c2d6cdb874b181477a9
1-hydroxypropan-2-yl 2-methylprop-2-enoate,Hydroxypropyl Methacrylate,,27813-02-1,34023,,,ZMARGGQEAJXRFP-UHFFFAOYSA-N,C7H12O3,144.17,CC(CO)OC(=O)C(=C)C,confirmed_organic,organic_reagent,,,t.me/Maran_Tejarat_Eshen + telegram:Maran_Tejarat_Eshen,Iranian supplier Telegram catalogue|ai_normalized,listing_evidence_crawled_2026-08-24,https://t.me/Maran_Tejarat_Eshen/628,"#هیدروکسی_پروپیل_متاکریلات (HPMA#) 
مونومری آبگریز، شفاف و بی رنگ است. 

مزایای کاربردی:

• خواص آبگریزی
• واکنش پذیری بالا
• ایجاد پایداری هیدرولیکی در پلیمر تولیدی
• بهبود خاصیت انعطاف پذیری
• بهبود مقاومت به شرایط آب",ai_normalised_listing+pubchem_confirmed,ai_model_fleet + seed_2026-08-24 + seed_2026-08-25,2025-11-25,0e3f927fa558d23393cb83110469e22e101f9de7d0abf19a8e63655d4a7480ef
"1-hydroxypyrrolidine-2,5-dione",N-Hydroxysuccinimide,"1-hydroxypyrrolidine-2,5-dione; N-Hydroxysuccinimide",6066-82-6,80170,,,NQTADLQHYWFPDB-UHFFFAOYSA-N,C4H5NO3,115.09,C1CC(=O)N(C1=O)O,confirmed_organic,organic_reagent,,research,Telegram: ChemIranSanat + t.me/ChemIranSanat,Iranian supplier Telegram catalogue|ai_normalized|telegram,listed_not_current_stock_verified,https://t.me/ChemIranSanat/1991,"1-hydroxypyrrolidine-2,5-dione || 010372 Exir
N-Hydroxysuccinimide
25g
 🔜 موجود و آماده تحویل
 ✅ شیمیران صنعت فقط اصلی
 ♾ موجودی و تنوع بی نظیر از برندهای معتبر
 📦 ارسال رایگان
 📱 سفارش کالا 👇 
 📱 0938 648 9001
 ☎️ 77 88 18 08

 🆔 @ChemIranAdmin 

 🆔 @Ch",existing skill export,ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,a159d16695f7fa38cd128327c000771d5fbb684b291b834225064699f11c393f
1-isothiocyanato-4-methylsulfinylbutane,Sulforaphane,,4478-93-7,5350,,,SUVMJBTUFCVSAD-UHFFFAOYSA-N,C6H11NOS2,177.3,CS(=O)CCCCN=C=S,confirmed_organic,secondary_metabolite_or_natural_product,,,telegram:ChemIranSanat,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/ChemIranSanat/1165,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2018-01-16,dc8e9621fae97ea1c2933eeac19342a49ebf7c8128390192be402c119d28c9d3
1-methoxy-4-methylbenzene,4-Methylanisole,,104-93-8,7731,,,CHLICZRVGGXEOD-UHFFFAOYSA-N,C8H10O,122.16,CC1=CC=C(C=C1)OC,confirmed_organic,fragrance_or_aroma,,,telegram:minatajhiz,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/minatajhiz/679,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2020-01-26,ca88f0402722afd26d0f777f69fa6256fe1afac11cc27e5b7aec1249cf1156f0
"1-methyl-1-nitroso-3-[(2S,3R,4R,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]urea","1-methyl-1-nitroso-3-[(2S,3R,4R,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]urea",,18883-66-4,29327,,,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,C8H15N3O7,265.22,CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O,confirmed_organic,pharmaceutical_or_api,derived:supplier_platform,,t.me/ATRmedShop + telegram:ATRmedShop,ai_normalized|public Telegram (seller_research),product_page_listed_not_current_stock_verified,https://t.me/ATRmedShop/817,Streptozotocin | استرپتوزوسین STZ استرپتوزوسین STZ یا استرپتوزوتوسین از استرپتومایسس آکروموژنز به دست می‌آید. استرپتوزوتوسین، یک گلوکزآمین-نیتروزوره، یک عامل آلکیله کننده DNA است که منحصراً از طریق پروتئین ترانسپورت گلوکز GLUT2 وارد سلول‌ها می‌شود. استرپتوزوسین، یک دیابتاژن، به‌ویژه برای... برای مشا,router_batch+pubchem,ai_model_fleet + seed_2026-08-25,2026-08-25,bb46a0d657cd14ea4ff2073768b54c1fedda1cc37d60521d8cb36c1b70da801f
"1-methyl-2,4-dinitrobenzene","2,4-Dinitrotoluene",,121-14-2,8461,,,RMBFBMJGBANMMK-UHFFFAOYSA-N,C7H6N2O4,182.13,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],confirmed_organic,organic_reagent,,,telegram:ChemIranSanat,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/ChemIranSanat/1368,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2018-04-09,ed8a536137c40ba10edb6091378076202d8130f4b9548a54568bd48e801bad2c
"1-methyl-3-(2-methylpropyl)-7H-purine-2,6-dione",,,,3758,,,APIXJSLKIYYUKG-UHFFFAOYSA-N,C10H14N4O2,222.24,,confirmed_organic,organic_reagent,derived:supplier_platform,,Shimi Merck,ai_normalized,,https://shimimerck.ir/buy-3-isobutyl-1-methylxanthine.html,buy 3 isobutyl 1 methylxanthine,model_fleet+pubchem,ai_model_fleet,2026-08-27,bac6e21da00f7227a70c91201077c55a30c3e65514dd5c89b3d935ab94e9c588
"1-methyl-4-prop-1-en-2-yl-7,8,9-trioxabicyclo[4.2.1]nonane",,,,91691547,,,JRFITZGBELIFQM-UHFFFAOYSA-N,C10H16O3,184.23,,confirmed_organic,organic_reagent,derived:supplier_platform,,Shimi Merck,ai_normalized,,https://shimimerck.ir/buy-r-limonene.html,buy r limonene,model_fleet+pubchem,ai_model_fleet,2026-08-27,facef823dbca3ccf3a39071470427a31e62b96c838f4cfeeca8a68c7d62fa0b3
1-methyl-4-prop-1-en-2-ylcyclohexene,1-Methyl-4-Prop-1-En-2-Ylcyclohexene,1-methyl-4-prop-1-en-2-ylcyclohexene; 1-Methyl-4-Prop-1-En-2-Ylcyclohexene,,22311,,,XMGQYMWWDOXHJM-UHFFFAOYSA-N,C10H16,136.23,CC1=CCC(CC1)C(=C)C,confirmed_organic,organic_reagent,,research,Shimi Merck + Telegram: minatajhiz + t.me/minatajhiz,Iranian supplier Telegram catalogue|ai_normalized|telegram,listed_not_current_stock_verified,https://shimimerck.ir/buy-r-limonene.html,1-methyl-4-prop-1-en-2-ylcyclohexene || buy r limonene,existing skill export,ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,de2cd1fc1c7ee2f02cf4b0c54019c8ee2fff4f533a758a256d67abe9226e6a07
1-methylimidazole,1-Methylimidazole,1-methylimidazole; 1-Methylimidazole,616-47-7,1390,,,MCTWTZJPVLRJOU-UHFFFAOYSA-N,C4H6N2,82.10,CN1C=CN=C1,confirmed_organic,organic_reagent,,,Fardad Shimi,Iranian online lab-chemical shop,product_page_listed_not_current_stock_verified,https://fardadshimi.com/product/6468363/,۱- متیل ایمیدازول MERCK,router_title_normalization,seed_2026-08-24 + seed_2026-08-25,2026-08-23,1d8c2546343e4a09c54ce33d313764fff739ada0474de9064232d3c3f807f37c
1-methylpiperazine,1-Methylpiperazine,1-methylpiperazine; 1-Methylpiperazine,,53167,,,PVOAHINGSUIXLS-UHFFFAOYSA-N,C5H12N2,100.16,CN1CCNCC1,confirmed_organic,organic_reagent,,research,Telegram: ChemIranSanat + t.me/ChemIranSanat,Iranian supplier Telegram catalogue|telegram,listed_not_current_stock_verified,https://t.me/s/ChemIranSanat,1-methylpiperazine,existing skill export,live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,34f2c5dd1c94150c9495a6cf5e29f3ca549a9d3cd7192040ad385dd25a3b1a84
